Source,Target
97,11
11,261
261,67
67,161
161,81
13,131
131,193
193,7
7,259
259,145
145,25
35,273
273,19
19,265
265,49
49,35
35,529
529,133
133,161
161,13
13,259
259,385
385,7
7,515
515,289
289,25
25,67
67,545
545,137
137,81
81,21
261,193
37,42
71,75
107,110
110,111
128,133
133,135
136,143
145,150
154,156
156,159
159,163
59,41
67,29
53,22
38,15
38,20
28,18
32,127
127,277
277,179
179,331
331,109
109,191
191,83
83,109
191,157
157,241
2,211
211,19
3,2311
2311,3
5,53
53,509
509,3
3,31
31,277
277,17
5,27953
27953,43
13,1877
1877,17
47,7
11,31907
31907,703763
703763,53
5,59
59,34231
34231,17
3,193
193,71
71,61
61,1877
1877,22247
22247,37
37,67
67,7
7,71
71,200560490131
200560490131,7
7,31907
31907,5
5,257
257,73
114,115
124,128
128,129
91,97
125,126
144,149
157,162
162,163
167,168
0,47
47,1
1,344
344,1
15,80
80,0
34,0
2,2982
2982,1
6,287
287,0
3,3426
3426,56760
56760,1
1,3552
3552,6
42,18
1,287
287,2462
2462,12
1,8028643011
8028643011,3
3426,1
1,53
53,1
0,48687
48687,1
6,366
366,693250
693250,4790
4790,18
24,50
28,64
64,162
162,60
60,121
121,240
240,234
234,392
392,75
75,160
160,204
204,648
648,228
228,400
400,294
294,264
264,529
529,504
504,200
200,1352
1352,540
540,504
504,1682
1682,1800
1800,186
186,384
384,2178
2178,748
748,1225
1225,324
324,740
740,1140
1140,1521
1521,2160
2160,3362
3362,336
336,1204
1204,484
484,540
540,460
460,1692
1692,2304
2304,1470
1470,5000
5000,2601
2601,624
27,1096
1096,87645
87645,11608875
11608875,2307990937
2307990937,645109279976
645109279976,241799029322733
241799029322733,117241707547221835
117241707547221835,71486133614550081108
71486133614550081108,53573200081342168344558
53573200081342168344558,48426916459853818483874355
48426916459853818483874355,51975838954942798940189090421
51975838954942798940189090421,65357002420292681969354903368740
65357002420292681969354903368740,95187921673935668103039463244580560
4,243
243,67104
67104,50280485
50280485,80604257403
80604257403,238578075027474
238578075027474,1178741837443132376
1178741837443132376,9036272428220471876577
9036272428220471876577,101713755052019659176399705
101713755052019659176399705,1610269283304955515092070551540
1610269283304955515092070551540,34640154270707623660536959321081010
34640154270707623660536959321081010,984420398002534655472050066608012685214
984420398002534655472050066608012685214,36099825032617288113038535933108751631313058
33,27
28,14
14,140
140,154
154,44
44,40
40,25
50,5
5,55
84,64
64,32
32,96
87,29
29,203
203,210
210,65
70,7
7,77
88,68
68,34
34,206
16,633
633,48424
48424,6094625
6094625,1143319656
1143319656,299199471697
299199471697,104166748496560
104166748496560,46559005832738529
46559005832738529,25986265122668944240
25986265122668944240,17713822771819911006281
17713822771819911006281,14481759761730572172382104
14481759761730572172382104,13986094497715126301126461057
13986094497715126301126461057,15753377133338198042362649125528
15753377133338198042362649125528,20468370147831373470211360930072065
33,667
667,19953
19953,796276
796276,39884617
39884617,2409056091
2409056091,170578159425
170578159425,13865428827595
13865428827595,1273098711647601
1273098711647601,130359650056935828
130359650056935828,14731760791405826353
14731760791405826353,1821596921118627413112
1821596921118627413112,244673069988065590056025
244673069988065590056025,35478934710659760285365851
35478934710659760285365851,5524449097025217753681737985
5524449097025217753681737985,919439893040295438072449964745
33,55
55,1
64,249
249,273
273,1
11,105
105,667
667,2033
2033,1428
1428,1
13,156
156,1393
1393,7513
7513,17485
17485,7752
7752,1
15,217
217,2511
2511,19953
19953,89092
89092,156033
156033,43263
43263,1
17,288
288,4105
4105,43601
43601,300729
300729,1095832
1095832,1431281
1431281,246675
246675,1
9,207
207,9342
9342,709893
709893,82305144
82305144,13598786979
13598786979,3046304952000
3046304952000,890852599520937
890852599520937,330148878794554752
330148878794554752,151400106169172860311
151400106169172860311,84247226510471621178624
84247226510471621178624,55963455552493696700729325
55963455552493696700729325,43768977972154220816612831232
43768977972154220816612831232,39828325972837703285466600268203
8,368
368,53672
53672,18417792
18417792,12448430408
12448430408,14734002979456
14734002979456,28097178451227432
28097178451227432,81130289696299765760
81130289696299765760,338100184090337099266952
338100184090337099266952,1957376783962527227924465664
1957376783962527227924465664,15260800458738673199736524993192
15260800458738673199736524993192,156157190400027800782262515166445568
27,2727
2727,710532
710532,386023509
386023509,381535651512
381535651512,624245820664563
624245820664563,1577975038434250560
1577975038434250560,5846904642668906903337
5846904642668906903337,30469317915654192536042112
30469317915654192536042112,215978728595736017758443130719
215978728595736017758443130719,2025956162357756163853808976847872
2025956162357756163853808976847872,24576405714626245604934427056428344125
13,170
170,3174
3174,51272
51272,613273
613273,5522106
5522106,39166083
39166083,228033502
228033502,1126456193
1126456193,4844806594
4844806594,18514777184
18514777184,63899672916
63899672916,201812008205
201812008205,589636064914
589636064914,1608228271365
1608228271365,4126273835322
4126273835322,10023956065669
10023956065669,23185222993658
23185222993658,51305293465210
51305293465210,109069477192736
109069477192736,223570382775345
223570382775345,443281708368842
45,82
82,97
97,145
145,162
162,188
188,214
214,224
224,330
330,358
358,394
394,483
483,688
688,715
715,763
19,29
43,2
71,233
233,251
251,431
431,521
521,1151
1151,1223
1223,1511
1511,2141
2141,2213
2213,2411
2411,3221
3221,4211
4211,11213
11213,11321
11321,11411
11411,12113
12113,13121
13121,21221
21221,31121
31121,112121
112121,113111
113111,131111
131111,311111
311111,1111211
73,127
127,163
163,181
181,271
271,433
433,523
523,541
541,613
631,811
811,1117
1117,1153
1153,1171
1171,1423
1423,1531
1531,1621
1621,2143
2143,2161
2161,2251
2251,2341
2341,2521
2521,3313
3313,3331
3331,3511
3511,4231
4231,5113
5113,6121
6121,6211
6211,11161
11161,11251
11251,12241
12241,12421
12421,12511
12511,13411
13411,14221
14221,15121
15121,16111
16111,21313
21313,22123
22123,23131
23131,23311
36,64
64,112
112,200
200,496
496,888
888,1778
1778,3644
3644,9644
9644,18384
18384,35244
35244,88512
88512,240912
240912,490496
490496,1068256
1068256,2898384
2898384,8330688
8330688,18072064
18072064,42690600
42690600,119723792
119723792,362082648
362082648,837947696
837947696,2118951762
2118951762,6211260556
6211260556,19630042716
19630042716,48172034512
48172034512,128288363220
128288363220,392572281584
27,952
952,68605
68605,8581845
8581845,1662067729
1662067729,460552560376
460552560376,172739391669405
172739391669405,84218407819716325
84218407819716325,51757131105165217204
51757131105165217204,39136402281611488898466
39136402281611488898466,35707155001567718462137955
35707155001567718462137955,38680050052145933834517644187
38680050052145933834517644187,49078058643246990849287036123940
243,63968
63968,47375765
47375765,76135612293
76135612293,226732270453710
226732270453710,1127347866701008744
1127347866701008744,8691297687096561198801
8691297687096561198801,98302504995185961418083775
98302504995185961418083775,1562564628371859275712788433304
1562564628371859275712788433304,33728075328950831587033886682997662
33728075328950831587033886682997662,961242723766682152920895527173133386150
961242723766682152920895527173133386150,35335379721830786696290720595355738390791158
21,29
60,82
82,93
101,134
134,173
173,181
181,199
199,208
220,238
238,247
247,298
298,395
395,400
400,412
412,420
420,440
440,446
446,645
645,655
655,713
713,731
731,853
853,865
865,871
871,912
912,930
930,980
980,1043
1043,1087
1087,1221
1221,1229
1229,1247
1247,1301
1301,1411
1411,1754
1754,1770
1770,1792
1792,1808
1808,1818
1818,1846
64,685
685,10476
10476,215509
215509,5666312
5666312,183543273
183543273,7137049240
7137049240,326782329841
326782329841,17352063114948
17352063114948,1055369076070621
1055369076070621,72766763396638052
72766763396638052,5638364385224554845
5638364385224554845,487334952125900755696
487334952125900755696,46681937581428100321521
46681937581428100321521,4927781674483709948617968
4927781674483709948617968,570356723889408395906505433
570356723889408395906505433,72056606726025233419552410620
360,10776
10776,337656
337656,10931616
10931616,362216088
362216088,12210185424
12210185424,417084184152
417084184152,14397169640160
14397169640160,501213389053440
501213389053440,17572037287514688
17572037287514688,619710909219471000
619710909219471000,21965689397233570944
21965689397233570944,781966883434618883664
781966883434618883664,27943249164113261680992
27943249164113261680992,1001870741488022086850328
1001870741488022086850328,36026988854859239051323296
6,153
153,3912
3912,108042
108042,3161196
3161196,96340410
96340410,3024934080
3024934080,97153907409
97153907409,3176239151670
3176239151670,105332578143513
105332578143513,3534263264246328
3534263264246328,119752347674346144
119752347674346144,4091389904212398816
4091389904212398816,140782658274333029520
140782658274333029520,4874271390275739192576
4874271390275739192576,169675592305103963489274
169675592305103963489274,5934763165170610698505308
45,140
140,140
140,141
141,141
141,144
144,144
145,148
148,148
148,160
160,160
160,161
161,169
169,169
169,172
172,172
173,173
178,178
186,186
186,189
189,189
115,122
135,144
144,155
155,162
162,168
168,175
175,184
184,212
224,244
244,248
288,312
312,315
315,324
324,333
333,336
336,366
366,384
384,396
396,412
412,424
424,432
432,444
448,488
488,515
515,555
555,612
636,648
648,666
666,672
672,728
728,735
735,777
777,784
784,816
816,824
824,848
848,864
864,888
888,936
936,999
999,1110
1110,1111
1111,1120
135,162
184,216
216,248
264,312
324,384
412,432
432,612
624,648
648,672
735,784
824,864
864,936
936,1128
1128,1155
1155,1168
1168,1173
1173,1197
1197,1210
1210,1212
1212,1216
1216,1220
1220,1224
1224,1230
1230,1236
1236,1240
1240,1248
1248,1250
1250,1260
1260,1280
1280,1288
1288,1296
1296,1320
1320,1326
1326,1350
1350,1365
1365,1368
77,15
15,53
53,25
25,82
82,50
85,59
59,48
48,87
63,76
76,116
116,71
71,120
120,71
66,211
211,144
144,69
69,224
224,84
84,141
141,131
131,144
144,201
201,120
120,78
78,127
127,168
170,133
133,163
163,338
338,191
191,164
164,275
275,167
167,340
340,212
212,202
202,196
196,220
220,305
305,372
372,400
400,469
469,300
300,287
287,399
399,184
36967783,36967842
36967842,36969142
36969142,36973760
36973760,36979528
36979528,36961052
36961052,36966895
36966895,36972157
36972157,36970838
36970838,36964103
32,493
493,0
4,57
57,1376
1376,37369
37369,0
5,88
88,2739
2739,114176
114176,4732249
4732249,0
6,125
125,4672
4672,246801
246801,15519488
15519488,901188997
901188997,0
7,168
168,7265
7265,454144
454144,35822307
35822307,3132551168
3132551168,240798388357
240798388357,0
8,217
217,10608
10608,757625
757625,70084096
70084096,7636142793
7636142793,879422726144
879422726144,85948640603761
85948640603761,0
3,40
40,865
865,0
4,69
69,2240
2240,88865
88865,0
5,104
104,4215
4215,246400
246400,15335425
15335425,0
6,145
145,6880
6880,494025
494025,44844800
44844800,3993275825
3993275825,0
7,192
192,10325
10325,855680
855680,94528875
94528875,12197785600
12197785600,1462392957025
1462392957025,0
8,245
245,14640
14640,1357825
1357825,171673600
171673600,26798419725
26798419725,4635158528000
4635158528000,716611617346625
716611617346625,0
3,69
69,4215
4215,494025
494025,94528875
94528875,26798419725
26798419725,10549297934175
10549297934175,5504832945236625
5504832945236625,3677181527306161875
3677181527306161875,3060031680688921063125
3060031680688921063125,3103936279358727792354375
