Source,Target
499,523
523,577
577,643
643,661
661,673
673,691
691,709
709,727
727,757
757,769
769,811
811,823
823,829
829,853
853,877
877,919
919,967
967,991
991,997
997,1021
1021,1069
1069,1087
1087,1093
1093,1117
1117,1123
1123,1171
1171,1213
13,19
19,37
37,61
61,109
109,157
157,193
193,241
241,283
367,373
373,379
379,397
397,487
487,571
571,613
613,619
619,733
733,739
739,859
859,883
883,907
907,1009
1009,1033
1033,1051
1051,1129
1129,1153
1153,1201
1201,1291
1291,1297
1297,1303
1303,1399
1399,1429
1429,1453
1453,1459
1459,1489
1489,1549
1549,1669
1669,1699
1699,1753
1753,1783
1783,1831
1831,1861
1861,1933
1933,1951
1951,1987
1987,2011
139,151
151,199
211,331
331,433
433,541
541,547
547,601
601,607
607,631
631,751
751,787
787,937
937,1039
1039,1063
1063,1249
1249,1321
1321,1327
1327,1381
1381,1471
1471,1483
1483,1663
1663,1693
1693,1741
1741,1747
1747,1879
1879,1999
1999,2113
2113,2143
2143,2377
2377,2437
2437,2503
2503,2521
2521,2557
2557,2593
2593,2677
2677,2797
2797,2857
2857,2887
2887,3019
3019,3121
3121,3313
3313,3331
3331,3361
48,57
60,70
78,85
88,93
93,102
105,112
133,165
165,168
168,177
177,190
210,232
232,240
240,253
253,273
273,280
280,312
312,330
330,345
345,357
357,385
408,462
462,520
520,760
760,840
840,1320
1320,1365
1365,1848
37,121
121,211
211,695
695,4889
4889,41241
41241,76301
76301,853513
853513,3882809
3882809,11957417
11957417,100146415
100146415,838216959
838216959,13379363737
13379363737,411322824001
411322824001,3547404378125
3547404378125,9069094643165
9069094643165,63434933542623
63434933542623,161784800122409
161784800122409,1612072001362952
1612072001362952,2604529186263992195
2604529186263992195,28496379729272136525
28496379729272136525,646901570175200968153
646901570175200968153,1753848916484925681747
1753848916484925681747,687887859687174720123201
687887859687174720123201,2333546653547742584439257
2333546653547742584439257,56234327700401832767069245
56234327700401832767069245,2708534744692077051875131636
37,59
59,67
67,101
103,131
131,149
149,157
157,233
233,257
263,271
271,283
283,293
293,307
307,311
311,347
347,353
353,379
379,389
389,401
401,409
421,433
433,461
461,463
467,491
491,523
523,541
547,557
557,577
577,587
587,593
593,607
607,613
613,617
617,619
619,631
631,647
647,653
653,659
659,673
673,677
677,683
683,691
691,727
727,751
751,757
757,761
761,773
773,797
797,809
809,811
811,821
821,827
827,839
839,877
877,881
881,887
887,929
929,953
953,971
971,1061
47,51
55,58
58,63
72,77
77,82
82,86
86,92
92,98
98,103
103,111
111,118
118,123
123,131
131,139
139,145
145,154
154,164
164,171
171,180
180,190
190,198
198,208
208,219
219,229
229,241
241,253
253,264
264,278
278,291
19,28
41,60
60,88
88,129
129,189
189,277
277,406
406,595
595,872
872,1278
1278,1873
1873,2745
2745,4023
4023,5896
5896,8641
8641,12664
12664,18560
18560,27201
27201,39865
39865,58425
58425,85626
85626,125491
125491,183916
183916,269542
269542,395033
395033,578949
578949,848491
848491,1243524
1243524,1822473
1822473,2670964
2670964,3914488
3914488,5736961
5736961,8407925
49,65
65,86
86,114
114,151
151,200
200,265
265,351
351,465
465,616
616,816
816,1081
1081,1432
1432,1897
1897,2513
2513,3329
3329,4410
4410,5842
5842,7739
7739,10252
10252,13581
13581,17991
17991,23833
23833,31572
31572,41824
41824,55405
55405,73396
73396,97229
97229,128801
128801,170625
170625,226030
226030,299426
48,156
156,492
492,1740
1740,6168
6168,23568
23568,91416
91416,374232
374232,1562640
1562640,6801888
6801888,30241488
30241488,139071696
139071696,653176992
653176992,3156467520
3156467520,15566830368
15566830368,78696180768
78696180768,405599618496
405599618496,2136915595392
2136915595392,11465706820800
11465706820800,62751681110208
62751681110208,349394351630208
349394351630208,1980938060495616
39,43
46,50
50,55
68,73
83,88
88,94
94,100
100,105
105,111
118,124
124,130
130,137
137,144
144,151
151,158
158,165
165,173
173,181
181,188
188,196
196,205
205,213
213,221
221,230
239,248
248,257
257,266
266,276
276,286
286,295
295,305
26,26
28,28
20,63
63,191
191,598
598,1870
1870,5906
10,29
29,27
27,88
76,247
247,217
217,722
722,638
638,2134
2134,1901
1901,6413
44,152
152,372
372,824
824,1544
1544,2712
2712,4448
4448,6992
6992,10332
10332,15072
15072,21012
21012,28688
28688,38520
38520,50880
50880,65480
65480,83640
83640,104676
104676,130264
130264,160556
160556,195848
195848,235600
235600,282840
282840,336384
336384,397136
397136,465876
465876,544464
544464,630684
630684,729744
729744,837744
837744,958384
958384,1091904
1091904,1238520
1238520,1400140
1400140,1581384
1581384,1776084
54,332
332,2246
2246,18264
18264,164950
164950,1664354
1664354,18423144
18423144,222406776
222406776,2905943328
2905943328,40865005494
40865005494,615376173184
615376173184,9880209206458
9880209206458,168483518571798
168483518571798,3041127561315224
3041127561315224,57926238289970076
57926238289970076,1161157777643184900
1161157777643184900,24434798429947993054
24434798429947993054,538583682082245127336
12,39
39,202
202,1219
1219,9468
9468,83435
83435,836017
836017,9223092
9223092,111255228
111255228,1453132944
1453132944,20433309147
20433309147,307690667072
307690667072,4940118795869
4940118795869,84241805734539
84241805734539,1520564059349452
1520564059349452,28963120073957838
28963120073957838,580578894859915650
580578894859915650,12217399235411398127
12217399235411398127,269291841184184374868
269291841184184374868,6204484017822892034404
21,58
58,194
194,570
570,1790
1790,5434
5434,16924
16924,52362
52362,163784
163784,512670
512670,1614406
1614406,5096314
5096314,16150180
12,26
26,77
77,204
204,624
624,1817
1817,5585
5585,17007
17007,52803
52803,164001
164001,514009
514009,1615044
1615044,5100324
5100324,16152134
16152134,51324864
57,96
96,183
183,318
318,604
604,1080
1080,2047
2047,3762
3762,7145
7145,13354
13354,25471
25471,48164
48164,92193
92193,175780
175780,337581
337581,647313
647313,1246849
1246849,2400828
2400828,4636375
4636375,8956045
8956045,17334785
17334785,33570800
33570800,65108045
65108045,126355319
126355319,245492226
245492226,477284164
477284164,928772631
928772631,1808538336
34,257
257,2606
2606,32300
32300,440564
440564,6384634
6384634,96262938
96262938,1496225352
1496225352,23833988129
23833988129,387591510244
387591510244,6415851530241
6415851530241,107854282197058
43,13
53,5
5,6221671
6221671,38709183810571
38709183810571,139
139,2801
2801,11
17,5471
5471,52662739
52662739,23003
23003,30693651606209
30693651606209,37
37,1741
1741,1313797957
1313797957,887
887,71
71,7127
7127,109
109,23
23,97
97,159227
159227,643679794963466223081509857
643679794963466223081509857,103
103,1079990819
1079990819,9539
9539,3143065813
3143065813,29
29,3847
3847,89
89,19
19,577
577,223
223,139703
139703,457
457,9649
9649,61
61,4357
43,139
139,50207
50207,340999
340999,2365347734339
2365347734339,4680225641471129
4680225641471129,1368845206580129
1368845206580129,889340324577880670089824574922371
889340324577880670089824574922371,20766142440959799312827873190033784610984957267051218394040721
15,44
44,56
56,177
177,212
212,706
706,792
792,2714
2714,2961
20,99
99,450
450,1896
1896,7771
7771,30895
30895,121144
121144,468409
468409,1796584
1796584,6841014
6841014,25925062
16,101
101,756
756,6607
6607,65794
65794,733833
733833,9046648
9046648,121961051
121961051,1782690174
1782690174,28055070397
28055070397,472594822324
472594822324,8479144213191
8479144213191,161340195463066
161340195463066,3243707386310033
3243707386310033,68679247688467056
68679247688467056,1526976223741111987
1526976223741111987,35557878951515668726
35557878951515668726,865217354118762606021
125,1176
1176,12847
12847,160504
160504,2261289
2261289,35464816
35464816,612419291
612419291,11539360944
11539360944,235469524237
235469524237,5170808565976
5170808565976,121535533284999
121535533284999,3043254281853496
3043254281853496,80852247370051793
80852247370051793,2270951670959226336
2270951670959226336,67221368736302224819
67221368736302224819,2091039845329887687136
1296,16087
16087,229384
229384,3687609
3687609,66025360
66025360,1303751051
1303751051,28151798544
28151798544,659841763957
659841763957,16681231615816
16681231615816,452357366282655
452357366282655,13095632549137576
13095632549137576,403040561722348913
403040561722348913,13138626717852194976
13138626717852194976,452179922268565180819
452179922268565180819,16381932383826669204640
18,26
54,62
24,109
109,465
465,1943
1943,7827
7827,31095
31095,121356
121356,469235
469235,1797376
1797376,6844290
6844290,25928036
12,68
68,128
128,152
152,188
188,332
332,398
398,368
368,488
488,632
632,692
692,626
626,992
992,878
878,908
908,1112
1112,998
998,1412
1412,1202
1202,1448
1448,1718
1718,1532
1532,1604
1604,1682
1682,2048
2048,2252
2252,2078
2078,2672
2672,2642
2642,2456
2456,2936
2936,2504
2504,2588
2588,2978
2978,3092
3092,3032
3032,3218
3218,3272
3272,3296
3296,3632
3632,3548
3548,3754
3754,4022
4022,4058
4058,4412
8,262
262,2448
2448,17997702
17997702,44082372248
44082372248,5829766629386380698502
5829766629386380698502,256989942683351711945337288361248
256989942683351711945337288361248,198131491921177194311506308094238133848780474484255622782351242502
40,5126
5126,211888
211888,134691268742
134691268742,28539643139633848
28539643139633848,2443533691612948322627563638932102
2443533691612948322627563638932102,69737579558305654640845711279133047105190578109248
57,186
186,622
622,2120
2120,7338
7338,25724
25724,91144
91144,325878
325878,1174281
1174281,4260282
4260282,15548694
15548694,57048048
57048048,210295326
210295326,778483932
778483932,2892818244
2892818244,10786724388
10786724388,40347919626
40347919626,151355847012
151355847012,569274150156
569274150156,2146336125648
2146336125648,8110508473252
8110508473252,30711521221376
30711521221376,116518215264492
116518215264492,442862000693438
24,75
75,243
243,808
808,2742
2742,9458
9458,33062
33062,116868
116868,417022
417022,1500159
1500159,5434563
5434563,19808976
19808976,72596742
72596742,267343374
267343374,988779258
988779258,3671302176
3671302176,13679542632
